SMILES,molecular_weight,sa_score,homo_lumo_gap_au,dipole_moment_debye
CN(C(=O)OC(C)(C)C)C1CC(OCC(C)(C)O)C1,273.373,2.7792749050629784,0.2763870348888175,1.1600349612687124
CC1COC(NC(=O)N2CC(O)C2)C1CCCl,262.73699999999997,4.2306683758531864,0.27563270807448875,3.829738973296054
CC(C)COC(=O)NCCC1COC1CCBr,308.2159999999999,3.7148472389483054,0.2544856688990792,4.032693035213892
CC1OC(C)(C)OC1C(=O)N(C)C(C)(C)C,229.31999999999996,3.7606255972678646,0.2369886022655776,3.0975012403488784
CC1N(C(=O)OC(C)(C)C)CC2OC21C,213.27699999999996,3.9995996156722198,0.2788829801345328,2.777374900264013
CC(C)(C)OC(=O)N1CC2OCC1C(O)C2OC(C)(C)C,301.3830000000001,4.7146653637400355,0.2777023867596234,1.3940086553910986
CC(C)(C)OC(=O)c1ccc(OC(C)(C)C)cc(=O)c1,278.34799999999996,2.3354273338529765,0.13951203659452177,5.053762768400396
CC(C)(C)OC(=O)OC1CC(O)C2OCC1C2OC(C)(C)C,316.3940000000001,4.984584756825816,0.267570306525271,2.6499519323159517
Cc1ccc(C(=O)OC(C)(C)C)c(OC(C)(C)C)c(=O)c1,292.375,2.3946692614578104,0.14568876084502913,2.2388976675231307
CC(C)(C)OC(=O)N1CC2COC(COC3CCOCC3)C2C1,327.4210000000001,3.7787004710255694,0.2717157156654443,1.1958561446090856
CC(=O)OCC(C)(O)OCCOC(C)(C)N,235.27999999999994,3.7994207770369215,0.22937667259216798,4.2497227689658255
CC(C)(C)OC(=O)N1CC2COC1C2OC(C)(C)Cl,291.775,4.821846361128921,0.27030076543005227,2.984939519040865
CC(C)(C)OC(=O)C(COC(=O)C(C)(C)O)OC(C)(C)C,304.38300000000004,3.3003940286296345,0.24336555327793127,3.1264213790758446
CC(C)(O)COC(=O)C(C)(C)OCCOC(=O)C(C)(C)O,306.355,2.9958540703596004,0.25195859115100344,1.6558951022889792
CC(C)(C)OC(=O)OCC1COC(COC(=O)C(C)(C)C)O1,318.36600000000004,3.5456572960824158,0.26885895682948746,1.4122359208232342
CC(C)(C)OC(=O)OC1CC2COC1C2OC(C)(C)Cl,306.78599999999994,5.122561747697852,0.2791271411321495,2.081121851493863
CC(C)(C)OC(=O)OC1CC2OC(CO1)C2(C)C,258.31399999999996,4.913642343596318,0.2796402917434858,1.0252284516558579
CC(C)(C)OC(=O)N1CC2OC(CO1)C2(C)C,243.30299999999997,4.877196210295006,0.27185036970950194,2.669037827373423
CC(C)(C)OC(=O)N1CC2OC(CO)C2C1,229.27599999999998,3.650203991068982,0.2748280477334174,3.340403518929878
CC(C)(C)OC(=O)NCC1OC2CC(O)C12,229.27599999999998,3.8525455833198494,0.280974689571313,2.691781732281333
CC(C)(C)OC(=O)N1CC2CC(OCC3CO3)C2C1,269.341,3.816252381480899,0.2687276746461294,4.515712603217345
CC(C)(C)OC(=O)N(CCl)CC1CCOC1,249.73799999999994,3.149611116929587,0.2601653377607265,3.279297656256542
OC1COC2(CCC(OCC(F)(F)F)CC2)C1C(F)(F)F,322.2449999999999,4.469083538545787,0.3016369795191561,2.17267969507563
CC(=O)OCC(C)(C)OC1(CCl)COC(C)(C)O1,280.748,4.058562359431732,0.2682749651529292,1.4399643279018335
CN(C(=O)OC(C)(C)C)C1COC(OC(C)(C)C)CO1,289.372,3.991826881808011,0.2773048592366696,2.7708688858167725
CC(C)(C)OC(=O)OCC1OCC(OC(=O)OC(C)(C)C)CO1,334.3650000000001,2.9999763429612223,0.27994808163736007,1.3545363181186918
CC(C)C1CCC2C=C(CO)C(C)(Cl)CC2C1,256.81699999999995,4.50211501593792,0.24384650062045649,0.74143338506943
CC(C)(C)OC(=O)N1C2OCC2C1C1COC1,241.28699999999995,4.12301452969934,0.26747210827664664,3.0729851461950757
CC(C)(C)OC(=O)N1C(CC2CO2)CC(O)C1CCl,291.775,4.31304833414362,0.27144487895836855,2.5130043365103685
CC(C)(C)OC(=O)N1C(CCl)OC2C(O)CC21,263.72099999999995,4.338474280151967,0.27844741389204347,3.2215987119276126
CC(C)(C)OC(=O)NCC1CC2OCC12Cl,247.72199999999995,4.17935247049653,0.277380004809196,1.9665137342239583
CC(C)OC(=O)NCC1OC2CC(CO2)C1Cl,263.721,5.142211598470846,0.2667056619826985,4.108553134884516
CC(C)(C)OC(=O)N1CC2OC(CCl)C(O)C2O1,279.72,4.460479662764863,0.2539509997331015,2.5706708435159826
CC(C)(C)OC(=O)OCC1OC(CCl)C(O)C1O,282.71999999999997,3.6942164467255845,0.292710579950056,2.3940261532808034
CC(C)(C)OC(=O)N1CC2COC(CCl)C2C1,261.749,3.7935121885622163,0.2645640818189358,3.9313959672552303
CC(C)(C)OC(=O)OCC1CC2C(O)CC2O1,244.28699999999998,3.9303441129278855,0.2753830390634322,2.750232822405059
CC(C)COC(=O)NCC1OCC(Cl)C1OC(C)C,293.791,3.961220696222963,0.28164584242828417,1.253693042191923
CC(C)COC(=O)NCC1OC(Cl)C(O)C1OC(C)C,309.7900000000001,4.048862361627376,0.27695124131296117,6.8095365836818385
CC1OC(C)(C)COC1OC(=O)C(C)(C)O,232.27599999999998,4.043438692952668,0.24198368875435458,1.7145237806571285
CCOC(=O)C(C)(C)OCCOC(C)(C)O,234.29199999999994,2.9018783064927973,0.2504585007428228,2.9103384409703033
CC(C)(C)OC(=O)NCC1COC(Cl)C1OC(C)(C)C,307.81800000000004,3.920942943147314,0.28530170089693635,4.644283908461115
CN(C)COC1C(Cl)COC1COC(=O)OC(C)(C)C,309.79,4.222628178159036,0.2657200824913947,3.8969367420140206
CC(C)OC(C)(C)OC1CC2OC(=O)C(C)(C)C2C1Cl,304.81399999999996,4.762004144590422,0.26948455895987905,2.2631442406293023
FC(F)(F)COC1CCC2(OCCO2)C(C(F)(F)F)C1,308.21799999999996,4.40878162925597,0.3074198356578787,4.132089001511547
CC(C)OC1CC2OC(=O)OC(C)(C)C2C1Br,307.18399999999997,4.577692741690428,0.24584211642861972,5.97303441044532
COC1C=C(C(=O)OC(C)(C)C)C=CC1=O,224.256,3.529935062751207,0.1447229243769097,2.404097254704194
COC1C=CC(C(C)=CC(=O)OC(C)(C)C)=C1,236.31099999999998,3.9139081142983763,0.15382916274760852,3.329073829659658
CC(C)(C)OC(Cl)COC(=O)C(C)(C)O,238.71099999999996,3.6238752749623604,0.25431500272400703,1.404420030519485
CN(C)C(=O)OC1C(CO)OC(OC(C)(C)Cl)C1OC(C)(C)C,353.8430000000001,4.234968644688113,0.26939754706580915,5.609209591946251
CC(C)OC(=O)OCC(Cl)OC(C)(C)C,238.71099999999998,3.4009017767678102,0.30046958780144567,2.2820925218767663
CC(C)(C)OC(=O)N1CCC2(C1)CC(C)(CCl)O2,275.77599999999995,4.099052018176142,0.2690508468987575,2.740393574587464
CC(C)(C)OC(=O)OC1OC(OC(C)(C)C)CC1OC(C)(C)Cl,352.855,4.256934963052446,0.2939800875634989,2.3243622610510437
CC(CCl)C1(OC(C)(C)C)CCOC1=O,234.72299999999993,4.398080891611022,0.24003710656319852,2.5098758579300107
CC(C)COC(=O)NCC1OC(C)C(Cl)O1,251.70999999999998,4.042951754933023,0.27966840227721734,3.9975838339958005
CC1OC(CNC(=O)OCC(C)(C)C)OC1C,245.31899999999996,3.6895944729908576,0.29699184765554393,3.6665422389367133
CC1C2CC(OC(=O)C(C)(C)O2)C1OC(C)(C)C,256.3419999999999,5.136216743767866,0.23262368684152435,3.9608153366321983
CC(C)(C)OC(=O)OCC1OC(C)(C)COC1OCCl,310.774,4.014080203232595,0.29372944536382756,2.8060218258827976
CC(C)(C)OC(=O)OCC1CC2OC(C)(C)COC2O1,288.34,4.101665526973744,0.26755246606043276,2.290520110836878
CC(C)OC1CC2OC(=O)OC(C)(C)C2C1Cl,262.73299999999995,4.564111203228891,0.26678000242723804,5.183954115292269
CC(C)(C)OC1C(CO)OC(CO)C1OCl,254.70999999999998,4.216723426406995,0.19363052363337854,2.387138196706046
CC(=O)OC1C(CO)OC(CO)C1OC(C)(C)C,262.30199999999996,3.6771090817501335,0.23856090130348498,1.9889372021084806
CC(C)(C)OCCOC1CC2(CC1CCl)OCCO2,292.80300000000005,4.414200602256008,0.2806561168961684,4.7575965930876984
CC(C)(C)OCC1CC(O)C(COC(=O)OC(C)(C)C)O1,304.38300000000004,3.6436673846485093,0.2747897864888763,0.8168448403034223
CC(C)CCOC(=O)N1CCOC(CCl)C1,249.73799999999994,2.9252627350788796,0.2828096055313699,2.696165293095174
CC(C)(C)OC(=O)OCC1OC2CC3COC(CCl)CC3C12,332.82400000000007,4.616157717761352,0.2845813640630008,1.2834335948866828
CC1OCC2(O)C1CC1OC(COC(=O)OC(C)(C)C)CC12,314.37800000000004,4.623851412591113,0.2802285680818941,0.7546589715180184
CC(C)COC(=O)CN1CCOC(CCl)C1,249.73799999999994,2.92210329451944,0.20438704623982998,2.8410358302682237
CC(COC(=O)C(C)C)OC(C)(C)CO,218.29299999999995,3.3009179710997945,0.2566094539397635,1.540837422340489
CC(C)(C)OC(=O)N1CC2OC(CCl)C(O)C2C1,277.74800000000005,4.013254662764864,0.25675253232173506,3.608903223887371
CC1OC2CN(C(=O)OCC(C)(C)Cl)CC2C1O,277.748,4.328563316611019,0.2634081435066869,4.251726305317094
